"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Target"
"3846","Single",1,6,1,9,1,"0","0","1","0","1","0",27,"0","Dropout"
"3847","Single",1,15,1,1,1,"1","0","0","0","1","0",26,"0","Dropout"
"3848","Single",1,15,1,1,1,"0","0","0","0","1","0",20,"0","Dropout"
"3849","Single",1,4,1,1,1,"0","0","1","0","1","0",28,"0","Dropout"
"3850","Single",3,15,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"3851","Single",1,17,0,1,1,"0","0","0","0","1","0",47,"0","Dropout"
"3852","Divorced",1,15,1,9,1,"0","0","0","0","1","0",55,"0","Dropout"
"3853","Single",1,4,1,1,1,"1","0","0","1","1","0",39,"0","Dropout"
"3854","Married",1,4,1,1,1,"1","0","1","1","1","0",35,"0","Dropout"
"3855","Single",1,10,1,1,1,"0","0","0","0","1","0",32,"0","Dropout"
"3856","Single",4,15,1,1,1,"1","0","0","1","1","0",20,"0","Graduate"
"3857","Single",1,11,1,1,1,"0","0","0","1","1","0",36,"0","Graduate"
"3858","Single",1,17,0,12,1,"0","0","1","1","1","1",34,"0","Graduate"
"3859","Single",1,14,1,1,1,"1","0","0","1","1","0",21,"0","Dropout"
"3860","Single",1,17,0,1,1,"0","0","0","1","1","1",42,"0","Dropout"
"3861","Single",1,4,1,12,1,"0","0","0","1","1","0",25,"0","Dropout"
"3862","Single",1,15,1,1,1,"1","0","0","1","1","1",18,"0","Dropout"
"3863","Single",1,15,1,1,1,"0","0","0","1","1","1",18,"0","Graduate"
"3864","Single",2,10,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"3865","Single",1,6,1,1,1,"0","0","1","0","1","0",34,"0","Dropout"
"3866","Single",2,15,1,1,1,"0","0","0","1","1","0",20,"0","Dropout"
"3867","Single",1,12,1,1,1,"0","0","0","1","1","0",20,"0","Dropout"
"3868","Single",1,12,1,1,1,"0","0","0","1","1","0",21,"0","Graduate"
"3869","Single",1,4,1,14,1,"1","0","0","1","1","0",19,"0","Graduate"
"3870","Single",1,6,1,1,1,"0","0","1","0","1","0",31,"0","Dropout"
"3871","Single",1,14,1,1,1,"0","0","0","1","1","0",21,"0","Graduate"
"3872","Single",1,9,1,1,1,"0","0","0","1","1","1",20,"0","Graduate"
"3873","Single",2,12,1,6,1,"0","0","0","1","1","0",22,"0","Graduate"
"3874","Single",2,5,1,1,1,"1","1","0","0","1","0",19,"0","Dropout"
"3875","Single",1,8,1,1,1,"1","0","1","0","1","0",41,"0","Dropout"
"3876","Single",1,12,1,12,1,"1","0","0","1","1","0",27,"0","Dropout"
"3877","Single",1,12,1,1,1,"0","0","0","1","0","0",19,"0","Dropout"
"3878","Single",2,12,1,1,10,"1","0","0","1","0","1",20,"1","Graduate"
"3879","Single",4,12,1,6,1,"1","0","0","1","0","1",19,"0","Graduate"
"3880","Married",1,17,0,1,1,"0","0","0","1","0","0",35,"0","Graduate"
"3881","Single",5,15,1,1,1,"1","0","0","1","0","0",22,"0","Graduate"
"3882","Single",2,11,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"3883","Single",1,14,1,1,1,"1","0","1","0","0","0",18,"0","Dropout"
"3884","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3885","Single",1,12,1,3,1,"0","0","0","1","0","0",30,"0","Graduate"
"3886","Single",1,10,1,1,1,"0","0","1","1","0","1",18,"0","Graduate"
"3887","Single",1,11,1,1,1,"1","0","0","1","0","1",20,"0","Enrolled"
"3888","Single",1,10,1,1,1,"0","1","0","1","0","1",19,"0","Enrolled"
"3889","Single",1,6,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"3890","Single",2,13,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"3891","Single",1,16,1,1,1,"1","0","1","1","0","0",21,"0","Enrolled"
"3892","Single",4,14,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"3893","Single",3,9,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3894","Divorced",1,6,1,1,1,"0","0","0","0","0","0",35,"0","Dropout"
"3895","Single",6,12,1,1,14,"1","0","0","1","0","0",21,"1","Enrolled"
"3896","Single",1,12,1,1,1,"1","0","0","1","1","1",18,"0","Graduate"
"3897","Single",5,5,1,1,1,"1","0","0","1","1","0",22,"0","Enrolled"
"3898","Single",1,12,1,1,1,"1","0","0","1","1","1",20,"0","Graduate"
"3899","Married",1,11,1,1,1,"1","0","0","1","0","0",34,"0","Graduate"
"3900","Married",1,9,1,3,1,"0","0","0","1","0","0",33,"0","Enrolled"
"3901","Single",3,12,1,1,1,"1","0","0","1","0","1",22,"0","Graduate"
"3902","Single",3,11,1,1,1,"1","0","0","1","0","1",20,"0","Enrolled"
"3903","Married",1,9,1,1,1,"0","0","0","1","0","0",35,"0","Enrolled"
"3904","Married",1,9,1,1,1,"1","0","0","0","0","0",39,"0","Dropout"
"3905","Single",6,12,1,1,1,"1","0","0","0","0","0",19,"0","Dropout"
"3906","Divorced",1,11,1,1,1,"0","0","0","1","0","1",36,"0","Graduate"
"3907","Single",2,12,1,1,1,"1","0","0","1","0","1",21,"0","Graduate"
"3908","Single",1,10,1,1,1,"1","0","0","1","0","0",22,"0","Enrolled"
"3909","Married",1,10,1,1,1,"0","0","1","1","0","1",42,"0","Graduate"
"3910","Single",1,7,1,1,1,"1","0","0","1","0","0",34,"0","Dropout"
"3911","Single",1,15,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"3912","Married",1,3,0,14,1,"0","0","0","1","0","0",33,"0","Graduate"
"3913","Single",4,11,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3914","Single",2,14,1,1,1,"1","0","1","1","0","0",19,"0","Graduate"
"3915","Married",1,17,0,3,1,"0","0","1","1","0","0",34,"0","Dropout"
"3916","Single",1,9,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3917","Single",1,3,0,1,1,"0","0","0","1","0","1",24,"0","Graduate"
"3918","Single",1,16,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3919","Single",1,14,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"3920","Single",1,12,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"3921","Single",5,10,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3922","Single",4,12,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"3923","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3924","Divorced",1,3,0,1,1,"0","0","0","1","0","1",38,"0","Graduate"
"3925","Single",1,2,1,1,1,"1","0","1","1","1","0",21,"0","Enrolled"
"3926","Single",1,9,1,1,11,"1","0","0","1","1","0",23,"1","Enrolled"
"3927","Single",5,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3928","Single",2,15,1,1,1,"1","0","1","0","0","0",18,"0","Dropout"
"3929","Single",6,2,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3930","Single",1,4,1,1,1,"1","0","0","1","0","0",24,"0","Enrolled"
"3931","Single",1,15,1,1,2,"0","0","0","1","0","1",18,"1","Graduate"
"3932","Single",1,8,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3933","Single",1,17,0,15,1,"0","0","0","1","0","0",26,"0","Graduate"
"3934","Single",1,9,1,1,1,"0","0","1","1","0","0",19,"0","Enrolled"
"3935","Single",3,14,1,1,1,"1","0","0","1","0","1",19,"0","Dropout"
"3936","Single",1,11,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"3937","Single",1,8,1,1,1,"1","0","1","1","0","0",20,"0","Dropout"
"3938","Single",3,11,1,1,1,"1","0","0","1","0","0",22,"0","Enrolled"
"3939","Single",2,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3940","Single",5,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3941","Married",1,9,1,1,1,"0","0","0","1","0","0",36,"0","Enrolled"
"3942","Single",1,16,1,12,1,"1","0","0","1","0","0",29,"0","Dropout"
"3943","Single",3,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3944","Facto union",1,9,1,1,1,"0","0","1","0","0","0",24,"0","Dropout"
"3945","Facto union",1,4,1,1,1,"0","0","1","0","0","0",27,"0","Dropout"
"3946","Single",1,15,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3947","Single",2,2,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3948","Single",4,13,1,1,1,"1","0","0","1","0","0",21,"0","Dropout"
"3949","Married",1,14,1,1,1,"0","0","0","1","0","1",43,"0","Graduate"
"3950","Single",1,9,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"3951","Single",1,6,1,1,1,"1","0","0","1","0","1",21,"0","Dropout"
"3952","Single",1,9,1,3,1,"0","0","0","1","0","0",26,"0","Dropout"
"3953","Single",6,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3954","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"3955","Single",1,15,1,1,1,"1","0","0","1","0","0",22,"0","Dropout"
"3956","Single",1,12,1,12,1,"1","0","0","1","0","0",27,"0","Dropout"
"3957","Single",3,9,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3958","Single",1,6,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"3959","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3960","Single",1,6,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"3961","Single",1,6,1,1,1,"0","0","0","0","0","0",32,"0","Dropout"
"3962","Single",1,12,1,1,1,"1","0","0","1","0","0",23,"0","Graduate"
"3963","Single",3,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3964","Single",1,2,1,1,1,"1","0","1","1","0","0",20,"0","Graduate"
"3965","Single",1,10,1,1,1,"1","0","1","0","0","0",19,"0","Dropout"
"3966","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3967","Single",1,4,1,14,1,"0","0","0","1","0","0",21,"0","Dropout"
"3968","Single",1,12,1,1,1,"0","0","0","1","0","1",20,"0","Enrolled"
"3969","Single",1,6,1,14,1,"1","0","0","1","0","0",22,"0","Graduate"
"3970","Single",1,17,0,14,1,"0","0","0","1","0","0",26,"0","Graduate"
"3971","Single",1,5,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3972","Single",1,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3973","Single",1,17,0,1,1,"0","0","0","1","0","0",31,"0","Graduate"
"3974","Single",3,12,1,1,1,"1","0","1","1","0","1",20,"0","Graduate"
"3975","Single",1,6,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3976","Single",4,12,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"3977","Single",4,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3978","Single",2,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"3979","Single",1,16,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3980","Divorced",1,15,1,13,1,"0","0","0","1","0","0",40,"0","Enrolled"
"3981","Single",6,10,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"3982","Single",2,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3983","Single",1,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"3984","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"3985","Single",1,4,1,1,1,"0","0","1","0","0","0",28,"0","Dropout"
"3986","Single",1,5,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3987","Single",2,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3988","Single",2,12,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"3989","Single",1,6,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"3990","Single",1,10,1,1,1,"0","0","1","1","0","0",28,"0","Graduate"
"3991","Single",1,16,1,1,14,"0","0","0","1","0","0",23,"1","Graduate"
"3992","Single",1,16,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"3993","Single",1,10,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"3994","Single",3,15,1,1,9,"0","0","1","0","0","1",20,"1","Graduate"
"3995","Single",1,2,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"3996","Married",1,17,0,1,1,"0","0","0","1","0","0",27,"0","Dropout"
"3997","Single",1,16,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"3998","Divorced",2,13,1,12,1,"0","0","0","1","0","1",37,"0","Graduate"
"3999","Divorced",1,12,1,15,1,"0","0","0","0","0","0",42,"0","Dropout"
"4000","Single",6,12,1,1,1,"1","0","0","1","0","0",20,"0","Dropout"
"4001","Married",1,7,1,1,1,"0","0","0","0","1","0",34,"0","Dropout"
"4002","Single",1,7,1,1,1,"1","0","0","1","1","0",22,"0","Dropout"
"4003","Married",2,11,1,12,1,"0","0","0","1","1","0",39,"0","Graduate"
"4004","Single",1,12,1,1,1,"1","0","0","1","1","1",18,"0","Graduate"
"4005","Single",2,5,1,1,1,"1","0","0","1","1","1",21,"0","Graduate"
"4006","Married",1,6,1,1,1,"0","0","0","1","1","0",34,"0","Dropout"
"4007","Single",1,4,1,14,1,"0","0","0","1","1","1",22,"0","Graduate"
"4008","Single",1,4,1,1,1,"0","0","0","1","1","0",31,"0","Dropout"
"4009","Single",3,16,1,1,1,"1","0","0","0","1","0",19,"0","Dropout"
"4010","Single",5,11,1,1,1,"0","0","0","1","1","0",19,"0","Dropout"
"4011","Single",1,13,1,12,1,"0","0","0","1","1","0",31,"0","Dropout"
"4012","Single",1,9,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"4013","Married",2,14,1,1,14,"0","0","0","1","0","0",30,"1","Dropout"
"4014","Single",1,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4015","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"4016","Divorced",1,17,0,1,1,"0","0","0","1","0","0",31,"0","Dropout"
"4017","Single",1,11,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"4018","Divorced",1,3,0,1,1,"0","0","0","1","0","1",43,"0","Dropout"
"4019","Single",2,11,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4020","Single",2,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4021","Single",1,14,1,1,1,"0","0","0","1","0","0",22,"0","Dropout"
"4022","Single",1,3,0,1,1,"0","0","0","1","0","0",26,"0","Graduate"
"4023","Single",1,9,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4024","Single",1,12,1,3,1,"1","0","0","1","0","0",29,"0","Dropout"
"4025","Single",1,13,1,1,12,"0","0","0","1","0","0",20,"1","Enrolled"
"4026","Divorced",1,17,0,1,1,"0","0","0","1","0","1",38,"0","Enrolled"
"4027","Single",1,4,1,1,1,"0","0","0","1","0","0",41,"0","Graduate"
"4028","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"4029","Single",1,5,1,1,1,"0","0","1","1","0","0",19,"0","Graduate"
"4030","Divorced",1,12,1,3,1,"0","0","0","1","0","0",43,"0","Dropout"
"4031","Single",1,8,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4032","Single",1,2,1,1,1,"1","0","0","1","1","1",19,"0","Enrolled"
"4033","Single",6,12,1,1,1,"1","0","0","1","1","0",18,"0","Graduate"
"4034","Single",1,2,1,1,1,"1","0","0","1","1","0",19,"0","Dropout"
"4035","Married",1,3,0,12,1,"0","0","0","1","1","0",38,"0","Dropout"
"4036","Married",1,8,1,2,1,"1","0","0","1","1","0",37,"0","Dropout"
"4037","Single",1,14,1,1,1,"1","0","0","1","0","1",26,"0","Graduate"
"4038","Single",1,10,1,1,1,"1","0","0","1","0","1",21,"0","Enrolled"
"4039","Single",3,6,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"4040","Single",1,16,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4041","Single",1,6,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4042","Single",1,10,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"4043","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"4044","Single",2,12,1,1,1,"1","0","0","1","0","0",18,"0","Enrolled"
"4045","Single",1,10,1,1,1,"0","0","1","1","0","1",19,"0","Graduate"
"4046","Single",1,12,1,1,1,"0","0","0","1","0","0",19,"0","Dropout"
"4047","Single",1,11,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"4048","Married",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4049","Single",1,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4050","Single",1,13,1,16,1,"0","0","0","1","0","1",22,"0","Graduate"
"4051","Single",1,8,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"4052","Single",4,11,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4053","Single",1,11,1,1,1,"1","0","0","0","0","1",20,"0","Dropout"
"4054","Single",1,5,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"4055","Single",2,15,1,1,1,"1","1","0","1","0","1",20,"0","Graduate"
"4056","Single",1,6,1,1,1,"0","0","0","1","0","0",28,"0","Dropout"
"4057","Single",2,6,1,1,1,"0","0","0","1","0","0",19,"0","Graduate"
"4058","Single",1,4,1,14,1,"0","0","0","1","0","0",22,"0","Enrolled"
"4059","Single",1,6,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4060","Single",3,15,1,1,1,"1","0","0","0","0","0",18,"0","Dropout"
"4061","Single",1,8,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"4062","Single",1,8,1,1,1,"1","0","0","1","0","0",22,"0","Graduate"
"4063","Single",1,6,1,16,1,"0","0","0","1","0","0",20,"0","Graduate"
"4064","Single",1,17,0,1,1,"0","0","0","1","0","1",24,"0","Graduate"
"4065","Single",1,2,1,1,1,"1","0","1","1","0","0",22,"0","Enrolled"
"4066","Single",1,3,0,1,1,"0","0","0","1","0","0",20,"0","Enrolled"
"4067","Single",1,13,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4068","Married",1,3,0,3,1,"0","0","0","0","0","0",35,"0","Dropout"
"4069","Single",1,14,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"4070","Single",2,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4071","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4072","Single",2,11,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"4073","Married",1,10,1,12,1,"0","0","0","1","0","0",31,"0","Enrolled"
"4074","Single",1,10,1,1,1,"0","0","0","1","0","1",19,"0","Graduate"
"4075","Single",1,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4076","Single",3,6,1,1,1,"0","0","0","1","0","0",21,"0","Dropout"
"4077","Single",3,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"4078","Single",5,5,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"4079","Married",1,17,0,1,1,"0","0","0","1","0","0",33,"0","Graduate"
"4080","Single",2,14,1,1,1,"1","0","0","1","0","1",18,"0","Enrolled"
"4081","Single",1,2,1,1,1,"1","0","0","0","0","1",18,"0","Dropout"
"4082","Single",1,6,1,1,1,"0","0","1","1","0","0",21,"0","Enrolled"
"4083","Single",3,11,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"4084","Single",1,17,0,3,1,"0","0","0","1","0","0",28,"0","Graduate"
"4085","Married",1,9,1,1,1,"0","0","0","0","0","0",29,"0","Dropout"
"4086","Single",1,8,1,14,1,"1","0","1","0","0","0",36,"0","Dropout"
"4087","Single",1,3,0,12,1,"0","0","0","1","0","1",32,"0","Graduate"
"4088","Single",1,12,1,1,1,"1","0","0","1","0","1",25,"0","Enrolled"
"4089","Married",1,17,0,1,1,"0","0","0","1","0","0",33,"0","Enrolled"
"4090","Married",1,3,0,10,1,"0","0","0","0","0","0",34,"0","Dropout"
"4091","Married",1,3,0,1,1,"0","0","0","1","0","0",33,"0","Graduate"
"4092","Single",1,17,0,1,1,"0","0","1","0","0","0",29,"0","Dropout"
"4093","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"4094","Single",1,15,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"4095","Married",1,10,1,3,1,"0","0","0","1","0","0",38,"0","Graduate"
"4096","Single",4,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4097","Divorced",1,3,0,12,1,"0","0","0","1","0","1",39,"0","Graduate"
"4098","Single",1,17,0,3,1,"0","0","0","1","0","0",37,"0","Graduate"
"4099","Single",2,13,1,1,1,"1","0","0","1","0","0",32,"0","Dropout"
"4100","Single",1,10,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"4101","Single",1,13,1,1,1,"1","1","0","1","0","0",20,"0","Enrolled"
"4102","Single",5,5,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"4103","Single",1,6,1,1,1,"1","0","0","1","0","1",23,"0","Graduate"
"4104","Single",2,9,1,1,1,"1","0","0","1","0","0",19,"0","Enrolled"
"4105","Single",1,10,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4106","Single",1,9,1,1,1,"1","0","0","1","1","0",19,"0","Graduate"
"4107","Single",4,15,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"4108","Single",6,12,1,1,1,"1","0","0","1","0","0",19,"0","Dropout"
"4109","Single",3,12,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4110","Single",2,10,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4111","Single",1,12,1,1,1,"1","0","0","1","0","1",20,"0","Graduate"
"4112","Single",3,12,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"4113","Divorced",1,12,1,1,1,"1","0","0","1","0","0",24,"0","Graduate"
"4114","Divorced",2,13,1,1,1,"1","0","0","1","0","0",24,"0","Dropout"
"4115","Single",2,15,1,1,1,"1","0","0","1","0","0",20,"0","Graduate"
"4116","Single",3,5,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"4117","Single",1,6,1,1,1,"1","0","0","0","0","0",18,"0","Enrolled"
"4118","Single",1,12,1,1,1,"0","0","0","1","0","0",18,"0","Graduate"
"4119","Single",1,6,1,1,1,"1","0","0","1","0","0",21,"0","Graduate"
"4120","Single",1,16,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"4121","Single",5,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4122","Single",1,6,1,15,1,"1","0","0","1","0","0",22,"0","Graduate"
"4123","Single",3,10,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4124","Single",3,12,1,1,3,"1","0","0","1","0","0",18,"1","Graduate"
"4125","Single",1,6,1,1,1,"1","0","0","1","0","1",19,"0","Enrolled"
"4126","Single",1,12,1,1,1,"1","0","0","1","0","1",24,"0","Enrolled"
"4127","Single",3,6,1,1,1,"0","0","0","1","0","0",19,"0","Enrolled"
"4128","Single",1,3,0,1,1,"0","0","0","1","0","0",34,"0","Graduate"
"4129","Single",5,6,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
"4130","Single",1,12,1,1,1,"1","0","0","1","0","1",18,"0","Graduate"
"4131","Single",5,12,1,1,1,"1","0","0","1","0","1",19,"0","Graduate"
"4132","Single",1,12,1,1,1,"0","0","0","1","0","0",25,"0","Graduate"
"4133","Single",1,6,1,14,1,"1","0","0","1","0","0",21,"0","Enrolled"
"4134","Single",1,11,1,1,1,"0","0","0","1","0","0",18,"0","Enrolled"
"4135","Single",1,10,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"4136","Single",1,3,0,1,1,"1","0","0","1","0","0",28,"0","Graduate"
"4137","Facto union",1,12,1,1,1,"0","0","0","1","0","1",18,"0","Graduate"
"4138","Married",1,11,1,1,1,"0","0","0","1","0","0",41,"0","Graduate"
"4139","Single",2,16,1,1,1,"0","0","0","1","0","0",18,"0","Dropout"
"4140","Single",1,10,1,1,1,"0","0","0","1","0","1",21,"0","Graduate"
"4141","Divorced",1,10,1,15,1,"0","0","1","1","0","0",41,"0","Dropout"
"4142","Single",1,5,1,3,1,"1","0","0","1","0","0",32,"0","Dropout"
"4143","Single",1,3,0,9,1,"0","0","0","1","0","0",29,"0","Graduate"
"4144","Single",1,13,1,1,1,"0","0","0","1","0","0",24,"0","Enrolled"
"4145","Single",1,13,1,1,1,"1","0","0","1","0","0",22,"0","Enrolled"
"4146","Single",1,10,1,1,1,"0","0","0","1","0","0",21,"0","Dropout"
"4147","Married",1,12,1,12,1,"1","0","0","1","0","0",39,"0","Dropout"
"4148","Divorced",1,6,1,1,1,"0","0","0","0","0","1",44,"0","Enrolled"
"4149","Single",1,9,1,1,1,"1","0","0","1","0","0",20,"0","Enrolled"
"4150","Single",3,12,1,1,1,"0","0","0","1","0","0",21,"0","Graduate"
"4151","Single",1,15,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"4152","Single",1,4,1,1,1,"0","0","1","1","0","0",34,"0","Graduate"
"4153","Single",3,6,1,1,1,"1","0","0","1","0","0",18,"0","Graduate"
"4154","Single",1,2,1,1,1,"1","0","1","1","0","0",19,"0","Enrolled"
"4155","Single",1,16,1,1,1,"1","0","0","1","0","0",18,"0","Dropout"
"4156","Single",5,6,1,1,1,"1","0","0","1","0","0",19,"0","Graduate"
